Unnamed: 0,trace_name,network_code,receiver_code,receiver_type,source_origin_time,trace_start_time,receiver_latitude,receiver_longitude,receiver_elevation_m
1058187,PMR.AT_20140315130910_EV,AT,PMR,BH,2014-03-15 13:08:58.36,2014-03-15 13:09:11.750000,61.5922,-149.1308,100.0
1058189,PMR.AT_20140324073021_EV,AT,PMR,BH,2014-03-24 07:29:58.19,2014-03-24 07:30:22.640000,61.5922,-149.1308,100.0
1058192,PMR.AT_20140330013309_EV,AT,PMR,BH,2014-03-30 01:32:53.79,2014-03-30 01:33:10.600000,61.5922,-149.1308,100.0
1058194,PMR.AT_20140406165534_EV,AT,PMR,BH,2014-04-06 16:55:03.86,2014-04-06 16:55:35.950000,61.5922,-149.1308,100.0
1058199,PMR.AT_20140416045407_EV,AT,PMR,BH,2014-04-16 04:53:39.48,2014-04-16 04:54:08.100000,61.5922,-149.1308,100.0
1058200,PMR.AT_20140416202439_EV,AT,PMR,BH,2014-04-16 20:24:23.13,2014-04-16 20:24:40.620000,61.5922,-149.1308,100.0
1058204,PMR.AT_20140423075757_EV,AT,PMR,BH,2014-04-23 07:57:40.20,2014-04-23 07:57:58.380000,61.5922,-149.1308,100.0
1058205,PMR.AT_20140505045950_EV,AT,PMR,BH,2014-05-05 04:59:43.77,2014-05-05 04:59:51.420000,61.5922,-149.1308,100.0
1058206,PMR.AT_20140509094720_EV,AT,PMR,BH,2014-05-09 09:46:50.95,2014-05-09 09:47:21.900000,61.5922,-149.1308,100.0
1058207,PMR.AT_20140510141638_EV,AT,PMR,BH,2014-05-10 14:16:08.74,2014-05-10 14:16:39.000000,61.5922,-149.1308,100.0
1058211,PMR.AT_20140519200155_EV,AT,PMR,BH,2014-05-19 20:01:15.88,2014-05-19 20:01:56.130000,61.5922,-149.1308,100.0
1058214,PMR.AT_20140612030049_EV,AT,PMR,BH,2014-06-12 03:00:19.23,2014-06-12 03:00:50.700000,61.5922,-149.1308,100.0
1058215,PMR.AT_20140617064942_EV,AT,PMR,BH,2014-06-17 06:49:12.26,2014-06-17 06:49:43.300000,61.5922,-149.1308,100.0
1058216,PMR.AT_20140617090405_EV,AT,PMR,BH,2014-06-17 09:03:48.30,2014-06-17 09:04:06.940000,61.5922,-149.1308,100.0
1058217,PMR.AT_20140617143750_EV,AT,PMR,BH,2014-06-17 14:37:24.52,2014-06-17 14:37:51.560000,61.5922,-149.1308,100.0
1058218,PMR.AT_20140620010638_EV,AT,PMR,BH,2014-06-20 01:06:22.53,2014-06-20 01:06:39.720000,61.5922,-149.1308,100.0
1058219,PMR.AT_20140622164432_EV,AT,PMR,BH,2014-06-22 16:44:21.01,2014-06-22 16:44:33.700000,61.5922,-149.1308,100.0
1058220,PMR.AT_20140622215250_EV,AT,PMR,BH,2014-06-22 21:52:23.19,2014-06-22 21:52:51.480000,61.5922,-149.1308,100.0
1058221,PMR.AT_20140627141413_EV,AT,PMR,BH,2014-06-27 14:14:02.88,2014-06-27 14:14:14.340000,61.5922,-149.1308,100.0
1058222,PMR.AT_20140628160342_EV,AT,PMR,BH,2014-06-28 16:03:23.10,2014-06-28 16:03:43.540000,61.5922,-149.1308,100.0
1058223,PMR.AT_20140629065909_EV,AT,PMR,BH,2014-06-29 06:58:44.40,2014-06-29 06:59:10.000000,61.5922,-149.1308,100.0
1058224,PMR.AT_20140711134227_EV,AT,PMR,BH,2014-07-11 13:42:16.53,2014-07-11 13:42:28.970000,61.5922,-149.1308,100.0
1058228,PMR.AT_20140729221808_EV,AT,PMR,BH,2014-07-29 22:17:37.04,2014-07-29 22:18:09.800000,61.5922,-149.1308,100.0
1058230,PMR.AT_20140819101152_EV,AT,PMR,BH,2014-08-19 10:11:22.17,2014-08-19 10:11:53.550000,61.5922,-149.1308,100.0
1058232,PMR.AT_20140823050445_EV,AT,PMR,BH,2014-08-23 05:04:40.19,2014-08-23 05:04:46.820000,61.5922,-149.1308,100.0
1058234,PMR.AT_20140901183223_EV,AT,PMR,BH,2014-09-01 18:32:04.76,2014-09-01 18:32:24.840000,61.5922,-149.1308,100.0
1058235,PMR.AT_20140901203624_EV,AT,PMR,BH,2014-09-01 20:35:54.50,2014-09-01 20:36:25.540000,61.5922,-149.1308,100.0
1058239,PMR.AT_20140915195004_EV,AT,PMR,BH,2014-09-15 19:49:36.06,2014-09-15 19:50:05.950000,61.5922,-149.1308,100.0
1058241,PMR.AT_20140924073105_EV,AT,PMR,BH,2014-09-24 07:30:56.15,2014-09-24 07:31:06.860000,61.5922,-149.1308,100.0
1058243,PMR.AT_20140926120931_EV,AT,PMR,BH,2014-09-26 12:09:17.33,2014-09-26 12:09:32.700000,61.5922,-149.1308,100.0
1058244,PMR.AT_20140927035314_EV,AT,PMR,BH,2014-09-27 03:53:09.90,2014-09-27 03:53:15.800000,61.5922,-149.1308,100.0
1058245,PMR.AT_20141001063054_EV,AT,PMR,BH,2014-10-01 06:30:25.63,2014-10-01 06:30:55.780000,61.5922,-149.1308,100.0
1058246,PMR.AT_20141001132104_EV,AT,PMR,BH,2014-10-01 13:20:24.92,2014-10-01 13:21:05.390000,61.5922,-149.1308,100.0
1058247,PMR.AT_20141002213335_EV,AT,PMR,BH,2014-10-02 21:33:15.73,2014-10-02 21:33:36.420000,61.5922,-149.1308,100.0
1058248,PMR.AT_20141006155608_EV,AT,PMR,BH,2014-10-06 15:55:51.31,2014-10-06 15:56:09.480000,61.5922,-149.1308,100.0
1058252,PMR.AT_20141018053226_EV,AT,PMR,BH,2014-10-18 05:32:05.04,2014-10-18 05:32:27.250000,61.5922,-149.1308,100.0
1058254,PMR.AT_20141018053718_EV,AT,PMR,BH,2014-10-18 05:36:56.51,2014-10-18 05:37:19.940000,61.5922,-149.1308,100.0
1058257,PMR.AT_20141021044218_EV,AT,PMR,BH,2014-10-21 04:41:43.96,2014-10-21 04:42:19.560000,61.5922,-149.1308,100.0
1058264,PMR.AT_20141106154729_EV,AT,PMR,BH,2014-11-06 15:46:54.84,2014-11-06 15:47:30.970000,61.5922,-149.1308,100.0
1058265,PMR.AT_20141106233110_EV,AT,PMR,BH,2014-11-06 23:30:46.82,2014-11-06 23:31:11.640000,61.5922,-149.1308,100.0
1058274,PMR.AT_20141123173257_EV,AT,PMR,BH,2014-11-23 17:32:43.02,2014-11-23 17:32:58.200000,61.5922,-149.1308,100.0
1058277,PMR.AT_20141129041429_EV,AT,PMR,BH,2014-11-29 04:14:16.17,2014-11-29 04:14:30.900000,61.5922,-149.1308,100.0
1058278,PMR.AT_20141129210702_EV,AT,PMR,BH,2014-11-29 21:06:48.38,2014-11-29 21:07:03.060000,61.5922,-149.1308,100.0
1058283,PMR.AT_20150112071205_EV,AT,PMR,BH,2015-01-12 07:11:59.04,2015-01-12 07:12:06.420000,61.5922,-149.1308,100.0
1058284,PMR.AT_20150112071209_EV,AT,PMR,BH,2015-01-12 07:11:59.04,2015-01-12 07:12:10.420000,61.5922,-149.1308,100.0
1058292,PMR.AT_20150119103619_EV,AT,PMR,BH,2015-01-19 10:36:11.50,2015-01-19 10:36:20.700000,61.5922,-149.1308,100.0
1058293,PMR.AT_20150119103623_EV,AT,PMR,BH,2015-01-19 10:36:11.50,2015-01-19 10:36:24.700000,61.5922,-149.1308,100.0
1058294,PMR.AT_20150123201544_EV,AT,PMR,BH,2015-01-23 20:15:30.60,2015-01-23 20:15:45.860000,61.5922,-149.1308,100.0
1058295,PMR.AT_20150123201545_EV,AT,PMR,BH,2015-01-23 20:15:30.60,2015-01-23 20:15:46.860000,61.5922,-149.1308,100.0
1058296,PMR.AT_20150123201546_EV,AT,PMR,BH,2015-01-23 20:15:30.60,2015-01-23 20:15:47.860000,61.5922,-149.1308,100.0
1058310,PMR.AT_20150206010219_EV,AT,PMR,BH,2015-02-06 01:01:45.58,2015-02-06 01:02:20.090000,61.5922,-149.1308,100.0
1058313,PMR.AT_20150212023621_EV,AT,PMR,BH,2015-02-12 02:36:14.30,2015-02-12 02:36:22.100000,61.5922,-149.1308,100.0
1058314,PMR.AT_20150212023622_EV,AT,PMR,BH,2015-02-12 02:36:14.30,2015-02-12 02:36:23.100000,61.5922,-149.1308,100.0
1058315,PMR.AT_20150212023623_EV,AT,PMR,BH,2015-02-12 02:36:14.30,2015-02-12 02:36:24.100000,61.5922,-149.1308,100.0
1058323,PMR.AT_20150224062902_EV,AT,PMR,BH,2015-02-24 06:28:43.06,2015-02-24 06:29:03.990000,61.5922,-149.1308,100.0
1058324,PMR.AT_20150225093909_EV,AT,PMR,BH,2015-02-25 09:38:48.50,2015-02-25 09:39:10.540000,61.5922,-149.1308,100.0
1058325,PMR.AT_20150225093913_EV,AT,PMR,BH,2015-02-25 09:38:48.50,2015-02-25 09:39:14.540000,61.5922,-149.1308,100.0
1058328,PMR.AT_20150305075604_EV,AT,PMR,BH,2015-03-05 07:55:52.16,2015-03-05 07:56:05.100000,61.5922,-149.1308,100.0
1058329,PMR.AT_20150305075605_EV,AT,PMR,BH,2015-03-05 07:55:52.16,2015-03-05 07:56:06.100000,61.5922,-149.1308,100.0
1058330,PMR.AT_20150305075606_EV,AT,PMR,BH,2015-03-05 07:55:52.16,2015-03-05 07:56:07.100000,61.5922,-149.1308,100.0
1058340,PMR.AT_20150308194327_EV,AT,PMR,BH,2015-03-08 19:43:05.24,2015-03-08 19:43:28.590000,61.5922,-149.1308,100.0
1058341,PMR.AT_20150308194330_EV,AT,PMR,BH,2015-03-08 19:43:05.24,2015-03-08 19:43:31.590000,61.5922,-149.1308,100.0
1058342,PMR.AT_20150308194331_EV,AT,PMR,BH,2015-03-08 19:43:05.24,2015-03-08 19:43:32.590000,61.5922,-149.1308,100.0
1058350,PMR.AT_20150326205656_EV,AT,PMR,BH,2015-03-26 20:56:27.06,2015-03-26 20:56:57.520000,61.5922,-149.1308,100.0
1058351,PMR.AT_20150326205658_EV,AT,PMR,BH,2015-03-26 20:56:27.06,2015-03-26 20:56:59.520000,61.5922,-149.1308,100.0
1058352,PMR.AT_20150326205659_EV,AT,PMR,BH,2015-03-26 20:56:27.06,2015-03-26 20:57:00.520000,61.5922,-149.1308,100.0
1058354,PMR.AT_20150330125116_EV,AT,PMR,BH,2015-03-30 12:50:52.95,2015-03-30 12:51:17.090000,61.5922,-149.1308,100.0
1058355,PMR.AT_20150330125118_EV,AT,PMR,BH,2015-03-30 12:50:52.95,2015-03-30 12:51:19.090000,61.5922,-149.1308,100.0
1058356,PMR.AT_20150330125121_EV,AT,PMR,BH,2015-03-30 12:50:52.95,2015-03-30 12:51:22.090000,61.5922,-149.1308,100.0
1058362,PMR.AT_20150408170926_EV,AT,PMR,BH,2015-04-08 17:09:07.43,2015-04-08 17:09:27.400000,61.5922,-149.1308,100.0
1058363,PMR.AT_20150408170929_EV,AT,PMR,BH,2015-04-08 17:09:07.43,2015-04-08 17:09:30.400000,61.5922,-149.1308,100.0
1058364,PMR.AT_20150408170931_EV,AT,PMR,BH,2015-04-08 17:09:07.43,2015-04-08 17:09:32.400000,61.5922,-149.1308,100.0
1058365,PMR.AT_20150409065053_EV,AT,PMR,BH,2015-04-09 06:50:22.60,2015-04-09 06:50:54.520000,61.5922,-149.1308,100.0
1058366,PMR.AT_20150409065054_EV,AT,PMR,BH,2015-04-09 06:50:22.60,2015-04-09 06:50:55.520000,61.5922,-149.1308,100.0
1058367,PMR.AT_20150409065057_EV,AT,PMR,BH,2015-04-09 06:50:22.60,2015-04-09 06:50:58.520000,61.5922,-149.1308,100.0
1058394,PMR.AT_20170507042543_EV,AT,PMR,BH,2017-05-07 04:25:19.137000,2017-05-07 04:25:43.060000,61.5922,-149.1308,100.0
1058421,PMR.AT_20170529081401_EV,AT,PMR,BH,2017-05-29 08:13:59.409000,2017-05-29 08:14:01.900000,61.5922,-149.1308,100.0
1058453,PMR.AT_20170701165205_EV,AT,PMR,BH,2017-07-01 16:51:52.578000,2017-07-01 16:52:05.544000,61.5922,-149.1308,100.0
1058471,PMR.AT_20170707075838_EV,AT,PMR,BH,2017-07-07 07:58:17.415000,2017-07-07 07:58:38.940000,61.5922,-149.1308,100.0
1058606,PMR.AT_20170821104337_EV,AT,PMR,BH,2017-08-21 10:43:33.828000,2017-08-21 10:43:37.760000,61.5922,-149.1308,100.0
1058624,PMR.AT_20170831075343_EV,AT,PMR,BH,2017-08-31 07:53:21.993000,2017-08-31 07:53:43.089000,61.5922,-149.1308,100.0
1058918,PMR.AT_20171127221847_EV,AT,PMR,BH,2017-11-27 22:18:30.467000,2017-11-27 22:18:47.420000,61.5922,-149.1308,100.0
1059286,PMR.AT_20180225113314_EV,AT,PMR,BH,2018-02-25 11:32:53.433000,2018-02-25 11:33:14.220000,61.5922,-149.1308,100.0
1059293,PMR.AT_20180228012756_EV,AT,PMR,BH,2018-02-28 01:27:47.791000,2018-02-28 01:27:56.052000,61.5922,-149.1308,100.0
1059664,PMR.AT_20180706020722_EV,AT,PMR,BH,2018-07-06 02:07:12.961000,2018-07-06 02:07:22.749000,61.5922,-149.1308,100.0
1059674,PMR.AT_20180710010840_EV,AT,PMR,BH,2018-07-10 01:08:21.242000,2018-07-10 01:08:40.539000,61.5922,-149.1308,100.0
1059758,PMR.AT_20181015051920_EV,AT,PMR,BH,2018-10-15 05:19:12.809000,2018-10-15 05:19:20.227000,61.5922,-149.1308,100.0
1059759,PMR.AT_20181016112224_EV,AT,PMR,BH,2018-10-16 11:22:12.808000,2018-10-16 11:22:24.080000,61.5922,-149.1308,100.0
1059779,PMR.AT_20181130173538_EV,AT,PMR,BH,2018-11-30 17:35:37.222000,2018-11-30 17:35:38.855000,61.5922,-149.1308,100.0
1059780,PMR.AT_20181130202800_EV,AT,PMR,BH,2018-11-30 20:27:59.613000,2018-11-30 20:28:00.929000,61.5922,-149.1308,100.0
1059791,PMR.AT_20181205124844_EV,AT,PMR,BH,2018-12-05 12:48:44.228000,2018-12-05 12:48:44.268000,61.5922,-149.1308,100.0
1059800,PMR.AT_20181214153710_EV,AT,PMR,BH,2018-12-14 15:36:58.095000,2018-12-14 15:37:10.140000,61.5922,-149.1308,100.0
1059801,PMR.AT_20181217020435_EV,AT,PMR,BH,2018-12-17 02:04:31.035000,2018-12-17 02:04:35.760000,61.5922,-149.1308,100.0
1059804,PMR.AT_20181227142116_EV,AT,PMR,BH,2018-12-27 14:21:13.000000,2018-12-27 14:21:16.040000,61.5922,-149.1308,100.0
1059827,PN7A.AV_20180129050124_EV,AV,PN7A,BH,2018-01-29 05:01:14.940000,2018-01-29 05:01:24.410000,55.4329,-161.9973,838.0
1059837,PN7A.AV_20180721080320_EV,AV,PN7A,BH,2018-07-21 08:03:07.570000,2018-07-21 08:03:20.410000,55.4329,-161.9973,838.0
1059841,PN7A.AV_20181204033015_EV,AV,PN7A,BH,2018-12-04 03:29:54.700000,2018-12-04 03:30:15.690000,55.4329,-161.9973,838.0
1059847,PNL.AK_20040125040244_EV,AK,PNL,BH,2004-01-25 04:02:18.10,2004-01-25 04:02:45.260000,59.667,-139.4014,586.0
1059848,PNL.AK_20040804011413_EV,AK,PNL,BH,2004-08-04 01:13:52.39,2004-08-04 01:14:14.540000,59.667,-139.4014,586.0
1059849,PNL.AK_20050211212932_EV,AK,PNL,BH,2005-02-11 21:29:33.20,2005-02-11 21:29:33.610000,59.667,-139.4014,586.0
1059851,PNL.AK_20050629180944_EV,AK,PNL,BH,2005-06-29 18:09:04.00,2005-06-29 18:09:45.920000,59.667,-139.4014,586.0
1059854,PNL.AK_20060825154549_EV,AK,PNL,BH,2006-08-25 15:45:40.97,2006-08-25 15:45:50.540000,59.667,-139.4014,586.0
1059858,PNL.AK_20110131164550_EV,AK,PNL,BH,2011-01-31 16:45:44.26,2011-01-31 16:45:51.400000,59.667,-139.4014,586.0
1059885,PNL.AK_20120104162543_EV,AK,PNL,BH,2012-01-04 16:25:34.81,2012-01-04 16:25:44.160000,59.667,-139.4014,586.0
1059886,PNL.AK_20120104162546_EV,AK,PNL,BH,2012-01-04 16:25:34.81,2012-01-04 16:25:47.160000,59.667,-139.4014,586.0
1059955,PNL.AK_20121112204245_EV,AK,PNL,BH,2012-11-12 20:42:15.87,2012-11-12 20:42:46.990000,59.667,-139.4014,586.0
1059956,PNL.AK_20121112221916_EV,AK,PNL,BH,2012-11-12 22:18:45.23,2012-11-12 22:19:17.170000,59.667,-139.4014,586.0
1059957,PNL.AK_20121112222128_EV,AK,PNL,BH,2012-11-12 22:20:51.93,2012-11-12 22:21:29.730000,59.667,-139.4014,586.0
1059982,PNL.AK_20130714160520_EV,AK,PNL,BH,2013-07-14 16:04:51.95,2013-07-14 16:05:21.850000,59.667,-139.4014,586.0
1059984,PNL.AK_20130715170019_EV,AK,PNL,BH,2013-07-15 16:59:49.42,2013-07-15 17:00:20.250000,59.667,-139.4014,586.0
1059989,PNL.AK_20131003074808_EV,AK,PNL,BH,2013-10-03 07:47:48.95,2013-10-03 07:48:09.660000,59.667,-139.4014,586.0
1059990,PNL.AK_20131016152736_EV,AK,PNL,BH,2013-10-16 15:27:15.05,2013-10-16 15:27:37.220000,59.667,-139.4014,586.0
1059992,PNL.AK_20131119144416_EV,AK,PNL,BH,2013-11-19 14:44:20.99,2013-11-19 14:44:17.990000,59.667,-139.4014,586.0
1059993,PNL.AK_20131119144421_EV,AK,PNL,BH,2013-11-19 14:44:20.99,2013-11-19 14:44:22.930000,59.667,-139.4014,586.0
1059998,PNL.AK_20140225202456_EV,AK,PNL,BH,2014-02-25 20:24:38.91,2014-02-25 20:24:57.160000,59.667,-139.4014,586.0
1060002,PNL.AK_20140328113934_EV,AK,PNL,BH,2014-03-28 11:39:08.86,2014-03-28 11:39:35.870000,59.667,-139.4014,586.0
1060011,PNL.AK_20140604115918_EV,AK,PNL,BH,2014-06-04 11:58:58.62,2014-06-04 11:59:19.790000,59.667,-139.4014,586.0
1060012,PNL.AK_20140605054446_EV,AK,PNL,BH,2014-06-05 05:44:28.000000,2014-06-05 05:44:46.750000,59.667,-139.4014,586.0
1060013,PNL.AK_20140605054451_EV,AK,PNL,BH,2014-06-05 05:44:28.000000,2014-06-05 05:44:51.750000,59.667,-139.4014,586.0
1060021,PNL.AK_20140712111552_EV,AK,PNL,BH,2014-07-12 11:15:32.74,2014-07-12 11:15:53.620000,59.667,-139.4014,586.0
1060027,PNL.AK_20140717114943_EV,AK,PNL,BH,2014-07-17 11:49:34.23,2014-07-17 11:49:44.330000,59.667,-139.4014,586.0
1060028,PNL.AK_20140717115309_EV,AK,PNL,BH,2014-07-17 11:53:02.89,2014-07-17 11:53:10.730000,59.667,-139.4014,586.0
1060045,PNL.AK_20140720021550_EV,AK,PNL,BH,2014-07-20 02:15:45.46,2014-07-20 02:15:51.520000,59.667,-139.4014,586.0
1060046,PNL.AK_20140722012315_EV,AK,PNL,BH,2014-07-22 01:23:11.81,2014-07-22 01:23:16.370000,59.667,-139.4014,586.0
1060049,PNL.AK_20140725105513_EV,AK,PNL,BH,2014-07-25 10:54:48.67,2014-07-25 10:55:14.270000,59.667,-139.4014,586.0
1060050,PNL.AK_20140725113418_EV,AK,PNL,BH,2014-07-25 11:33:55.52,2014-07-25 11:34:19.650000,59.667,-139.4014,586.0
1060054,PNL.AK_20140726205334_EV,AK,PNL,BH,2014-07-26 20:53:09.62,2014-07-26 20:53:35.450000,59.667,-139.4014,586.0
1060148,PNL.AK_20170502060439_EV,AK,PNL,BH,2017-05-02 06:04:20.420000,2017-05-02 06:04:39.960000,59.667,-139.4014,586.0
1060272,PNL.AK_20180502071614_EV,AK,PNL,BH,2018-05-02 07:15:57.019000,2018-05-02 07:16:14.488000,59.667,-139.4014,586.0
1060293,PNL.AK_20180712180743_EV,AK,PNL,BH,2018-07-12 18:07:16.754000,2018-07-12 18:07:43.488000,59.667,-139.4014,586.0
1060482,PNT.NN_20111001070704_EV,NN,PNT,HH,2011-10-01 07:07:00.547000,2011-10-01 07:07:04.981030,39.0891,-119.5997,2076.0
1060645,PNT.NN_20120623035155_EV,NN,PNT,HH,2012-06-23 03:51:57.296000,2012-06-23 03:51:55.829650,39.0891,-119.5997,2076.0
1060904,PNT.NN_20130124232553_EV,NN,PNT,HH,2013-01-24 23:25:51.220000,2013-01-24 23:25:53.620000,39.0891,-119.5997,2076.0
1061433,PNT.NN_20140102120506_EV,NN,PNT,HH,2014-01-02 12:04:50.680000,2014-01-02 12:05:06.382210,39.0891,-119.5997,2076.0
1062326,PNT.NN_20150908021526_EV,NN,PNT,HH,2015-09-08 02:15:19.980000,2015-09-08 02:15:26.616510,39.0891,-119.5997,2076.0
1062640,PNT.NN_20160322100051_EV,NN,PNT,HH,2016-03-22 10:00:45.356000,2016-03-22 10:00:51.434010,39.0891,-119.5997,2076.0
1062778,PNT.NN_20160707234052_EV,NN,PNT,HH,2016-07-07 23:40:45.777000,2016-07-07 23:40:52.502520,39.0891,-119.5997,2076.0
1062954,PNT.NN_20161204074021_EV,NN,PNT,HH,2016-12-04 07:40:16.934000,2016-12-04 07:40:21.165000,39.0891,-119.5997,2076.0
1063021,PNT.NN_20161228081807_EV,NN,PNT,HH,2016-12-28 08:18:00.613000,2016-12-28 08:18:07.894010,39.0891,-119.5997,2076.0
1063022,PNT.NN_20161228082222_EV,NN,PNT,HH,2016-12-28 08:22:12.208000,2016-12-28 08:22:22.180190,39.0891,-119.5997,2076.0
1063035,PNT.NN_20161228091356_EV,NN,PNT,HH,2016-12-28 09:13:47.243000,2016-12-28 09:13:56.445840,39.0891,-119.5997,2076.0
1063078,PNT.NN_20161228121819_EV,NN,PNT,HH,2016-12-28 12:18:13.136000,2016-12-28 12:18:19.871230,39.0891,-119.5997,2076.0
1064287,POB2.CI_20171207003321_EV,CI,POB2,HH,2017-12-07 00:33:15.330000,2017-12-07 00:33:21.470000,33.68708,-116.92382,999.0
1064306,POB2.CI_20180423004611_EV,CI,POB2,HH,2018-04-23 00:46:08.900000,2018-04-23 00:46:11.260000,33.68708,-116.92382,999.0
1064378,POHA.IU_20050717191509_EV,IU,POHA,HH,2005-07-17 19:15:02.59,2005-07-17 19:15:10.310000,19.7573,-155.5326,1990.0
1064379,POHA.IU_20060217012233_EV,IU,POHA,HH,2006-02-17 01:22:33.40,2006-02-17 01:22:34.670000,19.7573,-155.5326,1990.0
1064380,POHA.IU_20061123192014_EV,IU,POHA,HH,2006-11-23 19:20:07.24,2006-11-23 19:20:15.350000,19.7573,-155.5326,1990.0
1064381,POHA.IU_20070814053812_EV,IU,POHA,HH,2007-08-14 05:38:07.09,2007-08-14 05:38:13.200000,19.7573,-155.5326,1990.0
1064382,POHA.IU_20070815122311_EV,IU,POHA,HH,2007-08-15 12:23:10.28,2007-08-15 12:23:12.970000,19.7573,-155.5326,1990.0
1064383,POHA.IU_20071130043724_EV,IU,POHA,HH,2007-11-30 04:37:25.04,2007-11-30 04:37:25.450000,19.7573,-155.5326,1990.0
1064413,POHA.IU_20170323202733_EV,IU,POHA,HH,2017-03-23 20:27:29.120000,2017-03-23 20:27:33.690000,19.7573,-155.5326,1990.0
1064417,POHA.IU_20170608170124_EV,IU,POHA,BH,2017-06-08 17:01:19.350000,2017-06-08 17:01:24.820000,19.7573,-155.5326,1990.0
1064420,POHA.IU_20170730120109_EV,IU,POHA,HH,2017-07-30 12:01:06.460000,2017-07-30 12:01:09.610000,19.7573,-155.5326,1990.0
1064434,POHA.IU_20180503203058_EV,IU,POHA,BH,2018-05-03 20:30:56.470000,2018-05-03 20:30:58.410000,19.7573,-155.5326,1990.0
1064435,POHA.IU_20180504213249_EV,IU,POHA,BH,2018-05-04 21:32:44.060000,2018-05-04 21:32:49.520000,19.7573,-155.5326,1990.0
1064437,POHA.IU_20180512072506_EV,IU,POHA,BH,2018-05-12 07:25:01.240000,2018-05-12 07:25:06.370000,19.7573,-155.5326,1990.0
1064438,POHA.IU_20180513095334_EV,IU,POHA,BH,2018-05-13 09:53:30.870000,2018-05-13 09:53:34.120000,19.7573,-155.5326,1990.0
1064439,POHA.IU_20180620002423_EV,IU,POHA,BH,2018-06-20 00:24:19.920000,2018-06-20 00:24:23.520000,19.7573,-155.5326,1990.0
1064557,POKR.TA_20130719191053_EV,TA,POKR,BH,2013-07-19 19:10:26.98,2013-07-19 19:10:54.690000,65.1171,-147.4335,501.0
1064558,POKR.TA_20130911004951_EV,TA,POKR,BH,2013-09-11 00:49:19.31,2013-09-11 00:49:52.520000,65.1171,-147.4335,501.0
1064560,POKR.TA_20131006134251_EV,TA,POKR,BH,2013-10-06 13:42:17.24,2013-10-06 13:42:52.360000,65.1171,-147.4335,501.0
1064562,POKR.TA_20140110041811_EV,TA,POKR,BH,2014-01-10 04:17:36.16,2014-01-10 04:18:12.780000,65.1171,-147.4335,501.0
1064563,POKR.TA_20140113012643_EV,TA,POKR,BH,2014-01-13 01:26:15.82,2014-01-13 01:26:44.800000,65.1171,-147.4335,501.0
1064566,POKR.TA_20140203163945_EV,TA,POKR,BH,2014-02-03 16:39:22.76,2014-02-03 16:39:46.030000,65.1171,-147.4335,501.0
1064569,POKR.TA_20140416045401_EV,TA,POKR,BH,2014-04-16 04:53:39.48,2014-04-16 04:54:02.880000,65.1171,-147.4335,501.0
1064570,POKR.TA_20140416202454_EV,TA,POKR,BH,2014-04-16 20:24:23.13,2014-04-16 20:24:55.450000,65.1171,-147.4335,501.0
1064571,POKR.TA_20140418230433_EV,TA,POKR,BH,2014-04-18 23:04:05.46,2014-04-18 23:04:34.700000,65.1171,-147.4335,501.0
1064572,POKR.TA_20140419062631_EV,TA,POKR,BH,2014-04-19 06:26:05.96,2014-04-19 06:26:32.580000,65.1171,-147.4335,501.0
1064574,POKR.TA_20140423075811_EV,TA,POKR,BH,2014-04-23 07:57:40.20,2014-04-23 07:58:12.800000,65.1171,-147.4335,501.0
1064577,POKR.TA_20140612030045_EV,TA,POKR,BH,2014-06-12 03:00:19.23,2014-06-12 03:00:46.400000,65.1171,-147.4335,501.0
1064578,POKR.TA_20140620010649_EV,TA,POKR,BH,2014-06-20 01:06:22.53,2014-06-20 01:06:50.680000,65.1171,-147.4335,501.0
1064579,POKR.TA_20140628160358_EV,TA,POKR,BH,2014-06-28 16:03:23.10,2014-06-28 16:03:59.120000,65.1171,-147.4335,501.0
1064580,POKR.TA_20140629122603_EV,TA,POKR,BH,2014-06-29 12:25:44.29,2014-06-29 12:26:04.650000,65.1171,-147.4335,501.0
1064587,POKR.TA_20140821034117_EV,TA,POKR,BH,2014-08-21 03:41:01.18,2014-08-21 03:41:18.100000,65.1171,-147.4335,501.0
1064590,POKR.TA_20140831030704_EV,TA,POKR,BH,2014-08-31 03:06:57.000000,2014-08-31 03:07:04.260000,65.1171,-147.4335,501.0
1064592,POKR.TA_20140831122502_EV,TA,POKR,BH,2014-08-31 12:24:58.24,2014-08-31 12:25:03.440000,65.1171,-147.4335,501.0
1064594,POKR.TA_20140901183238_EV,TA,POKR,BH,2014-09-01 18:32:04.76,2014-09-01 18:32:39.050000,65.1171,-147.4335,501.0
1064596,POKR.TA_20141002213346_EV,TA,POKR,BH,2014-10-02 21:33:15.73,2014-10-02 21:33:47.750000,65.1171,-147.4335,501.0
1064597,POKR.TA_20141006155616_EV,TA,POKR,BH,2014-10-06 15:55:51.31,2014-10-06 15:56:17.530000,65.1171,-147.4335,501.0
1064598,POKR.TA_20141021003702_EV,TA,POKR,BH,2014-10-21 00:36:58.66,2014-10-21 00:37:03.490000,65.1171,-147.4335,501.0
1064600,POKR.TA_20141023163030_EV,TA,POKR,BH,2014-10-23 16:30:25.55,2014-10-23 16:30:31.070000,65.1171,-147.4335,501.0
1064601,POKR.TA_20141023163031_EV,TA,POKR,BH,2014-10-23 16:30:24.000000,2014-10-23 16:30:31.350000,65.1171,-147.4335,501.0
